state,house_url,inventory_id
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/bowers-farm/quick-move-in-homes/648-leafy-branch-way-174,7330
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/bowers-farm/quick-move-in-homes/643-leafy-branch-way-114,7653
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/bowers-farm-townhomes/quick-move-in-homes/333-heavenly-hollow-place-81,6443
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/bowers-farm-townhomes/quick-move-in-homes/248-sanctuary-drive-60,9037
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/bowers-farm-townhomes/quick-move-in-homes/236-sanctuary-drive-63,9038
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/bowers-farm-townhomes/quick-move-in-homes/228-sanctuary-drive-65,9124
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/berkeley-lakes/quick-move-in-homes/22-homesite-stinson-lane-22,8744
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/berkeley-lakes/quick-move-in-homes/1152-bodega-loop-143,8742
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/barrett-pointe/quick-move-in-homes/1871-marisol-circle-nw-17,8432
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/barrett-pointe/quick-move-in-homes/1867-marisol-circle-nw-16,8434
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/barrett-pointe/quick-move-in-homes/1859-marisol-circle-nw-14,8435
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/avery-landing/quick-move-in-homes/168-flier-drive-99,9169
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/avery-landing/quick-move-in-homes/164-flier-drive-98,8332
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/avery-landing/quick-move-in-homes/160-flier-drive-97,8335
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/avery-landing/quick-move-in-homes/156-flier-drive-96,9017
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/avery-landing/quick-move-in-homes/152-flier-drive-95,9018
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/avery-landing/quick-move-in-homes/148-flier-drive-94,9167
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/avery-landing/quick-move-in-homes/140-flier-drive-92,9168
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/auburn-ridge/quick-move-in-homes/8215-tiger-way-10,6562
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/auburn-ridge/quick-move-in-homes/8203-tiger-way-7,6442
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/auburn-ridge/quick-move-in-homes/8171-tiger-way-83,9127
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/auburn-ridge/quick-move-in-homes/8163-tiger-way-81,9128
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/adagio/quick-move-in-homes/2566-cadenza-circle-7,8973
georgia,https://www.drbhomes.com/drbhomes/find-your-home/communities/georgia/atlanta/adagio/quick-move-in-homes/2506-cadenza-circle-13,8878
