state,community_url,house_url
,https://www.eastwoodhomes.com/richmond/chesterfield/hampton-ridge-townhomes,https://www.eastwoodhomes.com/richmond/chesterfield/hampton-ridge-townhomes/Carrington-8028-D-40HAMTH-0023-001-home-023
,https://www.eastwoodhomes.com/richmond/chesterfield/the-cottages-at-millwood,https://www.eastwoodhomes.com/richmond/chesterfield/the-cottages-at-millwood/Chamberlayne-8061-F-40COTTH-0013-002-home-013-02
,https://www.eastwoodhomes.com/richmond/chesterfield/lake-margaret-highlands-55,https://www.eastwoodhomes.com/richmond/chesterfield/lake-margaret-highlands-55/Caldwell-7114-C-40LAKMP-0043-001-home-043
,https://www.eastwoodhomes.com/richmond/chesterfield/hampton-ridge-townhomes,https://www.eastwoodhomes.com/richmond/chesterfield/hampton-ridge-townhomes/Carrington-8028-A-40HAMTH-0011-001-home-011
,https://www.eastwoodhomes.com/richmond/chesterfield/the-cottages-at-millwood,https://www.eastwoodhomes.com/richmond/chesterfield/the-cottages-at-millwood/Chamberlayne-8061-B-40COTTH-0091-001-home-091-01
,https://www.eastwoodhomes.com/richmond/chesterfield/the-cottages-at-millwood,https://www.eastwoodhomes.com/richmond/chesterfield/the-cottages-at-millwood/Chamberlayne-8061-F-40COTTH-0090-001-home-090-01
,https://www.eastwoodhomes.com/richmond/chesterfield/the-cottages-at-millwood,https://www.eastwoodhomes.com/richmond/chesterfield/the-cottages-at-millwood/Chamberlayne-8061-D-40COTTH-0092-001-home-092-01
,https://www.eastwoodhomes.com/richmond/chesterfield/lake-margaret-highlands-55,https://www.eastwoodhomes.com/richmond/chesterfield/lake-margaret-highlands-55/asheboro-7127-c-40LAKMP-0012-001-home-012-01
,https://www.eastwoodhomes.com/richmond/chesterfield/hampton-ridge-townhomes,https://www.eastwoodhomes.com/richmond/chesterfield/hampton-ridge-townhomes/Carrington-8028-C-40HAMTH-0026-001-home-026
,https://www.eastwoodhomes.com/richmond/chesterfield/hampton-ridge-townhomes,https://www.eastwoodhomes.com/richmond/chesterfield/hampton-ridge-townhomes/Marshall-8029-E-40HAMTH-0025-001-home-025
,https://www.eastwoodhomes.com/richmond/chesterfield/hampton-ridge-townhomes,https://www.eastwoodhomes.com/richmond/chesterfield/hampton-ridge-townhomes/Marshall-8029-A-40HAMTH-0031-001-home-031
