state,community_url,house_url
florida,https://www.marondahomes.com/fl/lehigh-acres/lehigh-acres-33971.html,https://www.marondahomes.com/fl/lehigh-acres/lehigh-acres-33971/job-7a160051.html
virginia,https://www.marondahomes.com/va/winchester/winchester-ridge-townhomes-22602.html,https://www.marondahomes.com/va/winchester/winchester-ridge-townhomes-22602/job-act00501.html
virginia,https://www.marondahomes.com/va/winchester/winchester-ridge-townhomes-22602.html,https://www.marondahomes.com/va/winchester/winchester-ridge-townhomes-22602/job-act00201.html
virginia,https://www.marondahomes.com/va/winchester/winchester-ridge-townhomes-22602.html,https://www.marondahomes.com/va/winchester/winchester-ridge-townhomes-22602/job-act00401.html
alabama,https://www.marondahomes.com/al/foley/foley-pointe-36535.html,https://www.marondahomes.com/al/foley/foley-pointe-36535/job-3cb00112.html
west-virginia,https://www.marondahomes.com/wv/inwood/south-brook-single-family-25428.html,https://www.marondahomes.com/wv/inwood/south-brook-single-family-25428/job-sk022601.html
virginia,https://www.marondahomes.com/va/fredericksburg/lillian-estates-22406.html,https://www.marondahomes.com/va/fredericksburg/lillian-estates-22406/job-le00601.html
florida,https://www.marondahomes.com/fl/pensacola/seminole-bend-32526.html,https://www.marondahomes.com/fl/pensacola/seminole-bend-32526/job-4sb00126.html
florida,https://www.marondahomes.com/fl/pensacola/seminole-bend-32526.html,https://www.marondahomes.com/fl/pensacola/seminole-bend-32526/job-4sb00124.html
florida,https://www.marondahomes.com/fl/palm-bay/palm-bay-32909.html,https://www.marondahomes.com/fl/palm-bay/palm-bay-32909/job-31302533.html
florida,https://www.marondahomes.com/fl/alachua/briarwood-32615.html,https://www.marondahomes.com/fl/alachua/briarwood-32615/job-9ba30501.html
ohio,https://www.marondahomes.com/oh/columbus/spangler-farms-townhomes-43207.html,https://www.marondahomes.com/oh/columbus/spangler-farms-townhomes-43207/job-spt020e.html
ohio,https://www.marondahomes.com/oh/columbus/spangler-farms-townhomes-43207.html,https://www.marondahomes.com/oh/columbus/spangler-farms-townhomes-43207/job-spt020b.html
florida,https://www.marondahomes.com/fl/ocala/marion-oaks-34473.html,https://www.marondahomes.com/fl/ocala/marion-oaks-34473/job-mo078203.html
florida,https://www.marondahomes.com/fl/ocala/marion-oaks-34473.html,https://www.marondahomes.com/fl/ocala/marion-oaks-34473/job-mo078218.html
florida,https://www.marondahomes.com/fl/alachua/briarwood-32615.html,https://www.marondahomes.com/fl/alachua/briarwood-32615/job-9ba24001.html
florida,https://www.marondahomes.com/fl/pensacola/seminole-bend-32526.html,https://www.marondahomes.com/fl/pensacola/seminole-bend-32526/job-4sb00122.html
florida,https://www.marondahomes.com/fl/astatula/stillwater-cove-34705.html,https://www.marondahomes.com/fl/astatula/stillwater-cove-34705/job-6sw02901.html
florida,https://www.marondahomes.com/fl/edgewater/coastal-communities-32141.html,https://www.marondahomes.com/fl/edgewater/coastal-communities-32141/job-2cc029od.html
florida,https://www.marondahomes.com/fl/palm-bay/palm-bay-32909.html,https://www.marondahomes.com/fl/palm-bay/palm-bay-32909/job-31041174.html
florida,https://www.marondahomes.com/fl/leesburg/oakstone-farms-34788.html,https://www.marondahomes.com/fl/leesburg/oakstone-farms-34788/job-2hl01701.html
florida,https://www.marondahomes.com/fl/lady-lake/the-reserve-at-hammock-oaks-32159.html,https://www.marondahomes.com/fl/lady-lake/the-reserve-at-hammock-oaks-32159/job-2ho02701.html
florida,https://www.marondahomes.com/fl/winter-haven/villamar-33884.html,https://www.marondahomes.com/fl/winter-haven/villamar-33884/job-2vm18501.html
