state,house_url,inventory_id
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/piedmont-triad/forsyth/clemmons/salem-brooke/quick-move-in-homes/5240-sunny-brook-ct-6,909
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/piedmont-triad/forsyth/clemmons/salem-brooke/quick-move-in-homes/315-daffodil-fields-lane-20,887
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/piedmont-triad/alamance/mebane/villas-on-5th/quick-move-in-homes/1108-hudson-dr-21,688
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/ocean-isle-beach/brunswick/ocean-isle-beach/courtyards-by-carrell/quick-move-in-homes/1064-northbridge-court-nw-56,906
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/ocean-isle-beach/brunswick/ocean-isle-beach/courtyards-by-carrell/quick-move-in-homes/1060-northbridge-court-nw-55,521
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/ocean-isle-beach/brunswick/ocean-isle-beach/courtyards-by-carrell/quick-move-in-homes/1057-northbridge-court-nw-9,696
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/ocean-isle-beach/brunswick/ocean-isle-beach/courtyards-by-carrell/quick-move-in-homes/1056-northbridge-court-nw-54,695
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/ocean-isle-beach/brunswick/ocean-isle-beach/courtyards-by-carrell/quick-move-in-homes/1040-northbridge-court-nw-50,720
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/ocean-isle-beach/brunswick/ocean-isle-beach/courtyards-by-carrell/quick-move-in-homes/1033-northbridge-court-nw-3,697
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/charlotte/mecklenburg/mint-hill/the-courtyards-at-quail-park/quick-move-in-homes/7425-purple-martin-way-46,773
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/charlotte/mecklenburg/mint-hill/the-courtyards-at-quail-park/quick-move-in-homes/7415-purple-martin-way-48,772
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/charlotte/mecklenburg/mint-hill/the-courtyards-at-quail-park/quick-move-in-homes/7411-purple-martin-way-49,784
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/charlotte/mecklenburg/mint-hill/the-courtyards-at-quail-park/quick-move-in-homes/7407-purple-martin-way-50,764
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/charlotte/mecklenburg/charlotte/the-courtyards-at-hodges-farm/quick-move-in-homes/4185-creek-bridge-circle-45,634
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/charlotte/mecklenburg/charlotte/the-courtyards-at-hodges-farm/quick-move-in-homes/3060-five-creek-road-34,805
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/charlotte/mecklenburg/charlotte/the-courtyards-at-hodges-farm/quick-move-in-homes/3048-five-creek-road-37,783
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/charlotte/mecklenburg/charlotte/the-courtyards-at-hodges-farm/quick-move-in-homes/3044-five-creek-road-38,632
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/charlotte/mecklenburg/charlotte/the-courtyards-at-hodges-farm/quick-move-in-homes/3027-five-creek-road-4,633
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/charlotte/mecklenburg/charlotte/the-courtyards-at-hodges-farm/quick-move-in-homes/3015-five-creek-road-1,873
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/charlotte/iredell/mooresville/the-courtyards-at-lake-davidson/quick-move-in-homes/243-alenda-lux-circle-76,714
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/charlotte/iredell/mooresville/the-courtyards-at-lake-davidson/quick-move-in-homes/235-alenda-lux-circle-80,715
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/charlotte/iredell/mooresville/the-courtyards-at-lake-davidson/quick-move-in-homes/114-alenda-lux-circle-3,629
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/charlotte/cabarrus/harrisburg/the-courtyards-on-robinson-church/quick-move-in-homes/8135-stillhouse-ln-28,600
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/charlotte/cabarrus/harrisburg/the-courtyards-on-robinson-church/quick-move-in-homes/8129-stillhouse-ln-27,599
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/charlotte/cabarrus/harrisburg/the-courtyards-on-robinson-church/quick-move-in-homes/8123-stillhouse-ln-26,598
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/charlotte/cabarrus/harrisburg/the-courtyards-on-robinson-church/quick-move-in-homes/8117-stillhouse-lane-25,588
north-carolina,https://www.epconcommunities.com/find-your-home/communities/north-carolina/charlotte/cabarrus/harrisburg/the-courtyards-on-robinson-church/quick-move-in-homes/7548-baybrooke-lane-76,701
missouri,https://www.epconcommunities.com/find-your-home/communities/missouri/st-louis/st-charles/dardenne-prairie/the-courtyards-at-barathaven/quick-move-in-homes/149-haven-ridge-ct-32,526
missouri,https://www.epconcommunities.com/find-your-home/communities/missouri/st-louis/st-charles/dardenne-prairie/the-courtyards-at-barathaven/quick-move-in-homes/146-haven-ridge-ct-24,561
missouri,https://www.epconcommunities.com/find-your-home/communities/missouri/st-louis/st-charles/dardenne-prairie/the-courtyards-at-barathaven/quick-move-in-homes/101-haven-ridge-ct-47,904
kentucky,https://www.epconcommunities.com/find-your-home/communities/kentucky/louisville/jefferson/louisville/the-courtyards-at-oakland-hills/quick-move-in-homes/12515-oakland-hills-trails-3,592
kentucky,https://www.epconcommunities.com/find-your-home/communities/kentucky/louisville/jefferson/louisville/the-courtyards-at-curry-farms/quick-move-in-homes/1900-dressage-40,453
kentucky,https://www.epconcommunities.com/find-your-home/communities/kentucky/louisville/jefferson/louisville/the-courtyards-at-curry-farms/quick-move-in-homes/17024-farrier-dr-118-c,838
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-the-moorings/quick-move-in-homes/4550-sandkey-st-lot-3-blk-1,463
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-the-moorings/quick-move-in-homes/4542-sandkey-st-lot-5-blk-1,464
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-the-moorings/quick-move-in-homes/4538-n-sandkey-st-lot-6-blk-1,465
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-the-moorings/quick-move-in-homes/4534-sandkey-st--sales-office-lot-7-blk-1,462
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-the-moorings/quick-move-in-homes/4512-n-harborside-lot-8-blk-7,706
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-the-moorings/quick-move-in-homes/4508-n-harborside-dr-lot-7-blk-7,707
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-the-moorings/quick-move-in-homes/2834-shearwater-st-lot-1-blk-8,517
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-the-moorings/quick-move-in-homes/2830-shearwater-st-lot-2-blk-8,468
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-the-moorings/quick-move-in-homes/2722-shearwater-st-lot-3-blk-8,469
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-the-moorings/quick-move-in-homes/2718-shearwater-st-lot-4-blk-8,518
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-the-moorings/quick-move-in-homes/2628-shearwater-st-lot-10-blk-1,467
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-the-moorings/quick-move-in-homes/2624-shearwater-st-lot-9-blk-1,516
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-the-moorings/quick-move-in-homes/2620-shearwater-st-81,466
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-jacobs-farm/quick-move-in-homes/14224-w-barn-owl-ct-lot-41-blk-1,803
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-jacobs-farm/quick-move-in-homes/14113-barn-owl-lot-17-blk-2,802
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-jacobs-farm/quick-move-in-homes/14024-barn-owl-22-1,507
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-jacobs-farm/quick-move-in-homes/14015-barn-owl-lot-12-blk-2,513
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-jacobs-farm/quick-move-in-homes/14011-barn-owl-lot-13-blk-2,514
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-jacobs-farm/quick-move-in-homes/14007-barn-owl-lot-14blk-2,515
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-jacobs-farm/quick-move-in-homes/13926-barn-owl-lot-19-blk-1,505
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-jacobs-farm/quick-move-in-homes/13917-barn-owl-lot-9-blk-2,510
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-jacobs-farm/quick-move-in-homes/13913-barn-owl-st-lot-6-blk-2,508
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-jacobs-farm/quick-move-in-homes/13909-barn-owl-lot-7-blk-2,509
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/sedgwick/wichita/the-courtyards-at-jacobs-farm/quick-move-in-homes/13807-w-barn-owl-st-lot-1-blk-2,669
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/butler/andover/the-courtyards-at-the-heritage/quick-move-in-homes/727-lexington-lot-13-blk-2,457
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/butler/andover/the-courtyards-at-the-heritage/quick-move-in-homes/727-lexington-ln-lot-13-blk-2,907
kansas,https://www.epconcommunities.com/find-your-home/communities/kansas/wichita/butler/andover/the-courtyards-at-the-heritage/quick-move-in-homes/207-s-legacy-way-lot-2-blk-2,829
