state,community_url,house_url,card_id
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7710232/58-gold-dust-dr/dawsonville/ga/wembley,6877
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7710732/121-laurel-farms-lane/dallas/ga/maxwell,6879
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7695547/122-tugaloo-circle-se/rome/ga/wesley,6781
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7695439/718-conley-drive/canton/ga/winslow,6776
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7612937/115-wood-grove-lane/canton/ga/pearson,6375
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7725438/208-pickens-bluff-lane/hiram/ga/wyatt,6963
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7726162/121-tugaloo-circle-se/rome/ga/jensen,6969
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7695726/119-tugaloo-circle-se/rome/ga/breckenridge,6784
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7745260/187-beulah-drive/hoschton/ga/paxton,7083
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7744668/132-wood-grove-lane/canton/ga/leland,7074
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7743675/167-wood-grove-lane/canton/ga/pearson,7064
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7725475/103-wood-grove-lane/canton/ga/clay,6965
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7745414/124-kerr-drive/hoschton/ga/pearson,7088
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7745290/229-kerr-drive/hoschton/ga/margot,7082
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7737299/159-hidden-fields-way/hoschton/ga/leland,7012
georgia,,https://www.fischerhomes.com/find-new-homes/ready-now/7744798/320-cherokee-rose-lane/hoschton/ga/clay,7072
indiana,,https://www.fischerhomes.com/find-new-homes/ready-now/22083228/15387-clearstream-drive/fishers/in/carrington,6908
indiana,,https://www.fischerhomes.com/find-new-homes/ready-now/22083219/12001-water-bluff-place/fishers/in/winston,6907
indiana,,https://www.fischerhomes.com/find-new-homes/ready-now/22090382/6171-hampton-walk-boulevard/mccordsville/in/carrington,7020
indiana,,https://www.fischerhomes.com/find-new-homes/ready-now/22090377/6179-hampton-walk-boulevard/mccordsville/in/winston,7019
indiana,,https://www.fischerhomes.com/find-new-homes/ready-now/22088980/6228-hampton-walk-boulevard/mccordsville/in/emmett,6998
indiana,,https://www.fischerhomes.com/find-new-homes/ready-now/22088977/9570-hemingway-drive/indianapolis/in/emmett,6993
indiana,,https://www.fischerhomes.com/find-new-homes/ready-now/22088981/615-firefly-court/greenfield/in/winston,6999
indiana,,https://www.fischerhomes.com/find-new-homes/ready-now/22084493/438-elite-street/westfield/in/tustin,6937
indiana,,https://www.fischerhomes.com/find-new-homes/ready-now/22089028/9541-jadestone-way/indianapolis/in/breckenridge,6994
indiana,,https://www.fischerhomes.com/find-new-homes/ready-now/22084727/436-elite-street/westfield/in/tustin,6938
indiana,,https://www.fischerhomes.com/find-new-homes/ready-now/22093805/9560-jadestone-way/indianapolis/in/fairfax,7104
indiana,,https://www.fischerhomes.com/find-new-homes/ready-now/22088982/783-oakleaf-trail/greenfield/in/greenbriar,7000
indiana,,https://www.fischerhomes.com/find-new-homes/ready-now/22090190/9564-hemingway-drive/indianapolis/in/carrington,7015
indiana,,https://www.fischerhomes.com/find-new-homes/ready-now/22090398/659-firefly-court/greenfield/in/avery,7023
indiana,,https://www.fischerhomes.com/find-new-homes/ready-now/22084873/434-elite-street/westfield/in/tustin,6939
indiana,,https://www.fischerhomes.com/find-new-homes/ready-now/22085424/430-elite-street/westfield/in/meridian,6946
indiana,,https://www.fischerhomes.com/find-new-homes/ready-now/22084487/432-elite-street/westfield/in/tustin,6940
indiana,,https://www.fischerhomes.com/find-new-homes/ready-now/22090373/9547-jadestone-way/indianapolis/in/wesley,7018
indiana,,https://www.fischerhomes.com/find-new-homes/ready-now/22094106/7434-broadview-lane/mccordsville/in/wembley,7118
indiana,,https://www.fischerhomes.com/find-new-homes/ready-now/22090404/869-rosebud-lane/greenfield/in/wembley,7024
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/226004855/12086-starling-street/plain-city/oh/denali,6944
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/226003928/8338-spenwood-way/sunbury/oh/amelia,6916
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/226005054/2170-sunny-view-court/marysville/oh/jensen,6950
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/226006984/5204-apple-lane/south-bloomfield/oh/jensen,6985
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/226004139/10290-fox-hill-court/plain-city/oh/paxton,6926
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/226004075/8356-tranquil-trail/canal-winchester/oh/grandin,6925
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/226009145/119-littondale-drive/delaware/oh/carrington,7051
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/226006948/216-painter-st/pickerington/oh/blair,6988
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/226005335/8352-tranquil-trail/canal-winchester/oh/wyatt,6960
ohio,,https://www.fischerhomes.com/find-new-homes/ready-now/226001933/116-gold-finch-st/pickerington/oh/avery,6858
